,carat_encoded,cut_encoded,clarity_encoded,color_encoded,depth
3455,1.0,4.0,3.0,3.0,60.2
3456,1.0,4.0,2.0,0.0,62.2
3457,1.0,3.0,1.0,0.0,60.9
3458,1.0,4.0,1.0,1.0,61.0
3459,1.0,1.0,2.0,1.0,63.8
3460,1.0,2.0,1.0,3.0,61.2
3461,1.0,4.0,3.0,5.0,60.3
3462,1.0,4.0,3.0,5.0,61.4
3463,1.0,3.0,1.0,6.0,62.9
3464,1.0,2.0,5.0,5.0,61.7
3465,1.0,3.0,2.0,3.0,58.0
3466,1.0,4.0,2.0,5.0,61.4
3467,1.0,3.0,1.0,1.0,60.1
3468,1.0,3.0,1.0,1.0,61.6
3469,1.0,1.0,4.0,2.0,59.3
3470,1.0,1.0,7.0,2.0,62.1
3471,1.0,3.0,3.0,2.0,62.0
3472,1.0,2.0,5.0,3.0,61.5
3473,1.0,2.0,1.0,4.0,61.9
3474,1.0,3.0,0.0,1.0,59.8
3475,1.0,1.0,2.0,5.0,58.4
3476,1.0,3.0,1.0,4.0,61.9
3477,1.0,3.0,1.0,4.0,60.9
3478,1.0,2.0,1.0,6.0,60.9
3479,1.0,4.0,5.0,3.0,62.1
3480,1.0,4.0,5.0,0.0,62.2
3481,1.0,4.0,3.0,3.0,61.5
3482,1.0,2.0,4.0,2.0,58.6
3483,1.0,1.0,2.0,4.0,63.2
3484,1.0,3.0,3.0,5.0,61.9
3485,1.0,2.0,1.0,3.0,62.3
3486,1.0,3.0,3.0,5.0,61.8
3487,1.0,2.0,3.0,5.0,62.4
3488,1.0,1.0,3.0,5.0,62.5
3489,1.0,1.0,4.0,5.0,62.8
3490,1.0,3.0,1.0,0.0,58.5
3491,1.0,4.0,3.0,3.0,60.8
3492,1.0,1.0,2.0,6.0,62.8
3493,1.0,1.0,1.0,5.0,62.6
3494,1.0,1.0,1.0,5.0,61.8
3495,1.0,4.0,4.0,2.0,61.6
3496,1.0,4.0,4.0,2.0,61.6
3497,1.0,3.0,2.0,2.0,58.5
3498,1.0,1.0,2.0,1.0,64.3
3499,1.0,3.0,3.0,3.0,61.1
3500,1.0,4.0,2.0,2.0,62.2
3501,1.0,3.0,4.0,1.0,61.1
3502,1.0,1.0,1.0,1.0,63.2
3503,1.0,1.0,1.0,1.0,63.4
3504,1.0,2.0,4.0,2.0,60.6
3505,1.0,4.0,3.0,0.0,61.8
3506,1.0,4.0,2.0,1.0,61.2
3507,1.0,4.0,6.0,3.0,61.9
3508,1.0,3.0,4.0,3.0,61.7
3509,1.0,4.0,4.0,1.0,62.0
3510,1.0,0.0,1.0,6.0,64.4
3511,1.0,3.0,7.0,1.0,62.9
3512,1.0,4.0,2.0,3.0,62.2
3513,1.0,3.0,1.0,0.0,62.0
3514,1.0,2.0,4.0,4.0,62.5
3515,1.0,4.0,4.0,2.0,61.5
3516,1.0,4.0,4.0,2.0,61.1
3517,1.0,4.0,4.0,2.0,61.5
3518,1.0,4.0,2.0,1.0,62.3
3519,1.0,2.0,1.0,2.0,63.0
3520,1.0,2.0,7.0,3.0,63.3
3521,1.0,4.0,3.0,2.0,62.2
3522,1.0,3.0,0.0,2.0,62.4
3523,1.0,2.0,4.0,0.0,63.2
3524,1.0,4.0,4.0,0.0,61.3
3525,1.0,2.0,2.0,5.0,61.0
3526,1.0,2.0,2.0,5.0,61.8
3527,1.0,3.0,2.0,3.0,60.6
3528,1.0,0.0,2.0,1.0,65.6
3529,1.0,1.0,2.0,6.0,64.2
3530,1.0,3.0,2.0,3.0,60.6
3531,1.0,1.0,1.0,0.0,64.1
3532,1.0,2.0,1.0,4.0,58.4
3533,1.0,3.0,3.0,2.0,61.9
3534,1.0,4.0,4.0,1.0,61.2
3535,1.0,4.0,2.0,1.0,60.5
3536,1.0,4.0,2.0,1.0,60.8
3537,1.0,3.0,4.0,0.0,62.5
3538,1.0,2.0,3.0,0.0,60.5
3539,1.0,4.0,4.0,3.0,60.7
3540,1.0,1.0,1.0,5.0,64.1
3541,1.0,3.0,1.0,5.0,61.6
3542,1.0,4.0,0.0,4.0,62.1
3543,1.0,4.0,3.0,0.0,62.7
3544,1.0,2.0,5.0,3.0,61.3
3545,1.0,4.0,4.0,3.0,62.0
3546,1.0,4.0,2.0,1.0,60.3
3547,1.0,3.0,2.0,4.0,60.9
3548,1.0,2.0,4.0,1.0,62.1
3549,1.0,4.0,2.0,4.0,61.5
3550,1.0,2.0,5.0,2.0,63.5
3551,1.0,1.0,0.0,2.0,64.3
3552,1.0,1.0,0.0,3.0,64.0
3553,1.0,3.0,2.0,6.0,62.7
3554,1.0,1.0,4.0,1.0,63.4
3555,1.0,2.0,4.0,1.0,62.8
3556,1.0,2.0,1.0,4.0,62.8
3557,1.0,4.0,5.0,4.0,62.4
3558,1.0,4.0,5.0,4.0,61.7
3559,1.0,4.0,5.0,4.0,61.8
3560,1.0,3.0,2.0,4.0,59.2
3561,1.0,2.0,4.0,6.0,62.4
3562,1.0,4.0,4.0,6.0,62.1
3563,1.0,1.0,1.0,2.0,59.4
3564,1.0,0.0,3.0,3.0,66.5
3565,1.0,2.0,1.0,1.0,63.1
3566,1.0,2.0,3.0,0.0,60.6
3567,1.0,4.0,4.0,1.0,60.5
3568,1.0,4.0,4.0,0.0,61.7
3569,1.0,4.0,2.0,1.0,61.4
3570,1.0,1.0,4.0,1.0,58.4
3571,1.0,1.0,4.0,1.0,58.4
3572,1.0,2.0,1.0,0.0,60.2
3573,1.0,1.0,1.0,0.0,64.0
3574,1.0,2.0,5.0,2.0,63.6
3575,1.0,2.0,4.0,1.0,60.9
3576,1.0,2.0,4.0,0.0,62.0
3577,1.0,4.0,6.0,4.0,62.9
3578,1.0,4.0,2.0,2.0,60.5
3579,1.0,2.0,1.0,2.0,63.5
3580,1.0,3.0,1.0,6.0,63.0
3581,1.0,4.0,3.0,1.0,62.0
3582,1.0,4.0,2.0,2.0,61.2
3583,1.0,4.0,6.0,1.0,60.7
3584,1.0,4.0,4.0,5.0,61.8
3585,1.0,4.0,2.0,2.0,61.5
3586,1.0,1.0,1.0,1.0,61.9
3587,1.0,1.0,3.0,6.0,57.6
3588,1.0,0.0,3.0,6.0,65.3
3589,1.0,1.0,2.0,2.0,64.0
3590,1.0,3.0,1.0,3.0,61.3
3591,1.0,3.0,1.0,4.0,62.7
3592,1.0,4.0,1.0,4.0,60.3
3593,1.0,4.0,6.0,4.0,61.8
3594,1.0,1.0,3.0,6.0,57.9
3595,1.0,1.0,3.0,6.0,62.3
3596,1.0,1.0,1.0,3.0,57.4
3597,1.0,4.0,4.0,4.0,61.6
3598,1.0,1.0,1.0,0.0,63.5
3599,1.0,3.0,4.0,0.0,61.2
3600,1.0,2.0,4.0,3.0,62.0
3601,1.0,4.0,1.0,3.0,62.2
3602,1.0,1.0,1.0,3.0,64.5
3603,1.0,1.0,2.0,4.0,63.9
3604,1.0,1.0,1.0,6.0,64.2
3605,1.0,0.0,2.0,6.0,64.9
3606,1.0,2.0,1.0,3.0,58.2
3607,1.0,4.0,3.0,1.0,61.7
3608,1.0,1.0,1.0,4.0,58.6
3609,1.0,3.0,1.0,3.0,60.7
3610,1.0,1.0,2.0,2.0,64.3
3611,1.0,4.0,1.0,3.0,62.7
3612,1.0,4.0,2.0,2.0,61.1
3613,1.0,1.0,3.0,0.0,64.3
3614,1.0,4.0,3.0,5.0,62.2
3615,1.0,2.0,3.0,0.0,63.1
3616,1.0,3.0,3.0,0.0,61.2
3617,1.0,3.0,3.0,0.0,61.3
3618,1.0,2.0,5.0,1.0,61.5
3619,1.0,2.0,3.0,2.0,62.2
3620,1.0,3.0,3.0,2.0,61.6
3621,1.0,4.0,3.0,2.0,62.7
3622,1.0,1.0,3.0,2.0,63.2
3623,1.0,4.0,3.0,1.0,61.6
3624,1.0,4.0,1.0,1.0,62.4
3625,1.0,4.0,7.0,4.0,61.4
3626,1.0,3.0,3.0,5.0,59.8
3627,1.0,3.0,3.0,5.0,62.4
3628,1.0,4.0,3.0,1.0,62.1
3629,1.0,4.0,4.0,3.0,61.7
3630,1.0,4.0,4.0,3.0,61.8
3631,1.0,4.0,4.0,3.0,61.7
3632,1.0,4.0,4.0,3.0,61.6
3633,1.0,4.0,4.0,3.0,61.5
3634,1.0,4.0,4.0,3.0,60.7
3635,1.0,4.0,4.0,3.0,61.8
3636,1.0,2.0,2.0,0.0,59.7
3637,1.0,4.0,3.0,3.0,61.2
3638,1.0,2.0,1.0,3.0,60.4
3639,1.0,4.0,3.0,1.0,61.9
3640,1.0,4.0,4.0,1.0,61.4
3641,1.0,1.0,4.0,2.0,57.7
3642,1.0,2.0,1.0,3.0,64.2
3643,1.0,2.0,2.0,4.0,62.8
3644,1.0,2.0,2.0,4.0,62.8
3645,1.0,3.0,2.0,2.0,62.6
3646,1.0,0.0,2.0,2.0,65.1
3647,1.0,3.0,1.0,4.0,63.0
3648,1.0,3.0,2.0,4.0,60.9
3649,1.0,2.0,1.0,1.0,58.5
3650,1.0,2.0,1.0,1.0,60.0
3651,1.0,4.0,3.0,5.0,60.8
3652,1.0,4.0,2.0,2.0,61.3
3653,1.0,4.0,0.0,2.0,62.2
3654,1.0,4.0,3.0,0.0,62.0
3655,1.0,4.0,1.0,1.0,60.7
3656,1.0,3.0,2.0,0.0,62.9
3657,1.0,2.0,5.0,2.0,61.9
3658,1.0,4.0,6.0,0.0,62.1
3659,1.0,4.0,3.0,0.0,61.3
3660,1.0,4.0,1.0,3.0,61.9
3661,1.0,2.0,6.0,5.0,62.8
3662,1.0,1.0,3.0,0.0,63.5
3663,1.0,4.0,3.0,0.0,61.2
3664,1.0,0.0,1.0,2.0,65.7
3665,1.0,0.0,3.0,6.0,64.6
3666,1.0,2.0,1.0,6.0,63.5
3667,1.0,4.0,0.0,2.0,61.1
3668,1.0,2.0,7.0,4.0,60.2
3669,1.0,3.0,0.0,2.0,62.3
3670,1.0,3.0,2.0,6.0,58.9
3671,1.0,3.0,4.0,1.0,62.5
3672,1.0,2.0,3.0,5.0,61.4
3673,1.0,2.0,1.0,3.0,62.0
3674,1.0,3.0,1.0,3.0,60.4
3675,1.0,2.0,1.0,3.0,61.1
3676,1.0,4.0,2.0,6.0,62.7
3677,1.0,1.0,5.0,2.0,62.5
3678,1.0,2.0,2.0,3.0,63.1
3679,1.0,3.0,4.0,2.0,61.5
3680,1.0,4.0,7.0,0.0,62.0
3681,1.0,4.0,4.0,2.0,61.6
3682,1.0,4.0,7.0,0.0,62.1
3683,1.0,4.0,4.0,1.0,61.0
3684,1.0,4.0,2.0,4.0,61.4
3685,1.0,2.0,2.0,4.0,62.6
3686,1.0,2.0,4.0,5.0,62.6
3687,1.0,1.0,4.0,5.0,62.8
3688,1.0,1.0,2.0,4.0,62.8
3689,1.0,2.0,2.0,4.0,61.0
3690,1.0,2.0,2.0,4.0,62.3
3691,1.0,2.0,2.0,4.0,58.7
3692,1.0,3.0,7.0,3.0,60.0
3693,1.0,1.0,2.0,4.0,62.1
3694,1.0,3.0,3.0,1.0,60.5
3695,1.0,4.0,3.0,0.0,62.7
3696,1.0,2.0,5.0,3.0,60.1
3697,1.0,2.0,1.0,5.0,61.6
3698,1.0,2.0,1.0,1.0,64.2
3699,1.0,1.0,2.0,1.0,63.8
3700,1.0,3.0,1.0,1.0,62.9
3701,1.0,1.0,1.0,1.0,64.3
3702,1.0,4.0,3.0,0.0,62.1
3703,1.0,4.0,1.0,1.0,62.9
3705,1.0,3.0,1.0,1.0,61.0
3706,1.0,4.0,0.0,1.0,62.0
3707,1.0,3.0,5.0,3.0,59.3
3708,1.0,3.0,5.0,2.0,60.5
3709,1.0,3.0,1.0,1.0,58.5
3710,1.0,4.0,3.0,3.0,61.6
3711,1.0,4.0,5.0,6.0,62.7
3712,1.0,2.0,1.0,4.0,61.9
3713,1.0,2.0,1.0,3.0,63.1
3714,1.0,2.0,2.0,1.0,58.8
3715,1.0,4.0,2.0,1.0,61.5
3716,1.0,4.0,3.0,2.0,61.9
3717,1.0,3.0,1.0,4.0,60.9
3718,1.0,1.0,1.0,2.0,63.9
3719,1.0,4.0,3.0,2.0,61.9
3720,0.0,2.0,4.0,1.0,63.0
3721,0.0,1.0,3.0,4.0,63.5
3722,0.0,4.0,4.0,5.0,60.5
3723,0.0,1.0,4.0,5.0,63.3
3724,0.0,4.0,3.0,4.0,62.1
3725,0.0,4.0,4.0,5.0,62.1
3726,0.0,1.0,3.0,0.0,63.1
3727,0.0,4.0,3.0,4.0,62.1
3728,0.0,1.0,4.0,1.0,63.2
3729,0.0,2.0,3.0,4.0,60.0
3730,0.0,2.0,4.0,5.0,60.9
3731,0.0,2.0,4.0,5.0,60.3
3732,0.0,4.0,4.0,5.0,62.1
3733,0.0,2.0,5.0,1.0,60.5
3734,0.0,4.0,7.0,6.0,61.8
3735,0.0,4.0,7.0,6.0,61.8
3736,0.0,4.0,3.0,2.0,61.1
3737,0.0,4.0,3.0,2.0,62.3
3738,0.0,4.0,6.0,5.0,61.7
3739,0.0,1.0,1.0,3.0,63.7
3740,0.0,1.0,4.0,2.0,63.7
3741,0.0,3.0,3.0,1.0,61.7
3742,0.0,4.0,4.0,2.0,61.7
3743,0.0,4.0,4.0,2.0,61.0
3744,0.0,3.0,4.0,2.0,61.0
3745,0.0,2.0,4.0,2.0,61.0
3746,0.0,4.0,4.0,2.0,61.3
3747,0.0,4.0,4.0,2.0,62.6
3748,0.0,3.0,5.0,2.0,61.3
3749,0.0,2.0,5.0,5.0,59.7
3750,1.0,4.0,3.0,0.0,62.2
3751,1.0,4.0,1.0,0.0,61.4
3752,1.0,4.0,2.0,0.0,61.8
3753,1.0,1.0,1.0,4.0,56.7
3754,1.0,2.0,0.0,1.0,60.4
3755,1.0,3.0,1.0,6.0,61.4
3756,1.0,4.0,2.0,5.0,62.3
3757,1.0,4.0,1.0,1.0,62.3
3758,1.0,4.0,3.0,0.0,62.4
3759,1.0,4.0,2.0,1.0,62.3
3760,1.0,3.0,1.0,2.0,62.4
3761,1.0,4.0,4.0,2.0,62.1
3762,1.0,3.0,1.0,2.0,61.1
3763,1.0,3.0,1.0,6.0,60.9
3764,1.0,2.0,1.0,2.0,63.1
3765,1.0,2.0,1.0,2.0,63.1
3766,1.0,3.0,1.0,2.0,61.6
3767,2.0,3.0,0.0,4.0,60.1
3768,1.0,2.0,1.0,6.0,62.8
3769,1.0,4.0,0.0,3.0,61.2
3770,1.0,3.0,5.0,6.0,62.5
3771,1.0,4.0,4.0,3.0,60.9
3772,1.0,3.0,5.0,0.0,60.0
3773,1.0,2.0,4.0,3.0,63.3
3774,1.0,2.0,4.0,2.0,63.7
3775,1.0,4.0,1.0,2.0,62.6
3776,1.0,2.0,6.0,2.0,61.8
3777,1.0,0.0,1.0,3.0,65.1
3778,1.0,3.0,1.0,3.0,61.5
3779,1.0,4.0,1.0,2.0,62.7
3780,1.0,3.0,1.0,5.0,62.9
3781,1.0,3.0,4.0,0.0,62.3
3782,1.0,1.0,1.0,3.0,64.0
3783,1.0,4.0,3.0,5.0,59.8
3784,1.0,3.0,4.0,1.0,61.1
3785,1.0,4.0,4.0,1.0,62.0
3786,1.0,2.0,1.0,6.0,63.5
3787,1.0,2.0,2.0,0.0,63.1
3788,1.0,4.0,5.0,3.0,62.2
3789,1.0,4.0,5.0,2.0,61.7
3790,1.0,2.0,1.0,0.0,62.0
3791,1.0,4.0,5.0,4.0,61.6
3792,1.0,1.0,4.0,0.0,60.4
3793,1.0,2.0,4.0,1.0,62.6
3794,1.0,2.0,4.0,1.0,61.6
3795,1.0,2.0,1.0,5.0,60.5
3796,1.0,4.0,3.0,0.0,61.6
3797,1.0,4.0,4.0,1.0,60.4
3798,1.0,1.0,4.0,1.0,59.4
3799,1.0,1.0,1.0,5.0,63.9
3800,1.0,4.0,1.0,6.0,62.1
3801,1.0,2.0,2.0,6.0,61.9
3802,1.0,4.0,6.0,0.0,61.9
3803,1.0,2.0,4.0,0.0,62.9
3804,1.0,2.0,1.0,2.0,63.4
3805,1.0,4.0,4.0,1.0,62.5
3806,1.0,1.0,1.0,2.0,65.9
3807,1.0,1.0,2.0,4.0,64.4
3808,1.0,1.0,1.0,5.0,60.5
3809,1.0,1.0,1.0,3.0,63.9
3810,1.0,1.0,4.0,1.0,59.0
3811,1.0,4.0,3.0,0.0,61.4
3812,1.0,2.0,1.0,2.0,61.3
3813,1.0,4.0,5.0,0.0,60.8
3814,1.0,4.0,5.0,0.0,61.5
3815,1.0,4.0,5.0,0.0,60.8
3816,1.0,4.0,3.0,2.0,61.0
3817,1.0,4.0,4.0,4.0,61.3
3818,1.0,3.0,2.0,5.0,62.1
3819,1.0,3.0,1.0,5.0,62.5
3820,1.0,4.0,3.0,1.0,61.7
3821,1.0,1.0,1.0,2.0,57.9
3822,1.0,3.0,4.0,0.0,62.5
3823,1.0,2.0,3.0,2.0,62.1
3824,1.0,2.0,4.0,2.0,63.6
3825,1.0,4.0,4.0,1.0,61.4
3826,1.0,4.0,2.0,0.0,61.6
3827,1.0,4.0,2.0,0.0,61.8
3828,1.0,1.0,4.0,1.0,60.8
3829,1.0,4.0,4.0,1.0,62.1
3830,1.0,3.0,1.0,4.0,61.0
3831,1.0,4.0,2.0,5.0,58.5
3832,1.0,2.0,3.0,4.0,63.2
3833,1.0,2.0,4.0,3.0,61.5
3834,1.0,1.0,1.0,4.0,63.7
3835,1.0,3.0,1.0,4.0,59.0
3836,1.0,0.0,1.0,4.0,66.1
3837,1.0,2.0,1.0,0.0,60.3
3838,1.0,1.0,1.0,0.0,60.3
3839,1.0,0.0,1.0,0.0,64.9
3840,1.0,3.0,1.0,0.0,63.0
3841,1.0,0.0,1.0,0.0,64.5
3842,1.0,2.0,3.0,5.0,63.1
3843,1.0,3.0,3.0,0.0,63.0
3844,1.0,3.0,2.0,4.0,60.9
3845,1.0,4.0,5.0,4.0,60.9
3846,1.0,4.0,3.0,5.0,61.7
3847,1.0,2.0,3.0,0.0,59.8
3848,1.0,2.0,4.0,0.0,61.6
3849,1.0,1.0,4.0,2.0,59.0
3850,1.0,0.0,1.0,2.0,64.8
3851,1.0,2.0,3.0,6.0,61.9
3852,1.0,4.0,5.0,2.0,61.0
3853,1.0,4.0,4.0,3.0,61.6
3854,1.0,4.0,4.0,3.0,61.3
3855,1.0,4.0,4.0,3.0,61.2
3856,1.0,4.0,4.0,3.0,61.7
3857,1.0,4.0,4.0,3.0,61.4
3858,1.0,4.0,4.0,3.0,61.8
3859,1.0,4.0,4.0,3.0,60.3
3860,1.0,4.0,4.0,3.0,61.5
3861,1.0,4.0,4.0,3.0,61.0
3862,1.0,4.0,4.0,3.0,60.4
3863,1.0,4.0,1.0,1.0,60.0
3864,1.0,3.0,1.0,3.0,62.4
3865,1.0,2.0,1.0,3.0,60.3
3866,1.0,3.0,3.0,5.0,61.6
3867,1.0,3.0,4.0,0.0,61.6
3868,1.0,2.0,1.0,0.0,60.2
3869,1.0,3.0,0.0,4.0,62.7
3870,1.0,4.0,4.0,2.0,61.3
3871,1.0,2.0,1.0,4.0,61.2
3872,1.0,2.0,1.0,4.0,62.3
3873,1.0,4.0,2.0,2.0,62.3
3874,1.0,3.0,2.0,1.0,60.7
3875,1.0,2.0,1.0,1.0,63.7
3876,1.0,4.0,2.0,2.0,62.8
3877,1.0,0.0,2.0,4.0,64.4
3878,1.0,2.0,2.0,6.0,61.9
3879,1.0,2.0,4.0,5.0,63.2
3880,1.0,3.0,4.0,5.0,62.9
3881,1.0,2.0,4.0,5.0,63.5
3882,1.0,1.0,2.0,4.0,63.1
3883,1.0,1.0,4.0,5.0,64.2
3884,1.0,3.0,4.0,5.0,61.2
3885,1.0,1.0,0.0,1.0,61.5
3886,1.0,1.0,2.0,4.0,63.9
3887,1.0,3.0,1.0,2.0,62.3
3888,1.0,3.0,5.0,3.0,62.5
3889,1.0,4.0,3.0,0.0,62.0
3890,1.0,4.0,6.0,3.0,61.6
3891,1.0,2.0,4.0,1.0,59.4
3892,1.0,2.0,3.0,5.0,63.4
3893,1.0,2.0,3.0,5.0,63.4
3894,1.0,2.0,3.0,0.0,61.2
3895,1.0,1.0,3.0,0.0,63.1
3896,1.0,2.0,1.0,3.0,61.4
3897,1.0,2.0,1.0,2.0,63.1
3898,1.0,3.0,4.0,4.0,60.5
3899,1.0,4.0,4.0,6.0,62.0
3900,1.0,4.0,4.0,2.0,61.8
3901,1.0,1.0,1.0,3.0,62.7
3902,1.0,3.0,1.0,3.0,59.9
3903,1.0,2.0,4.0,1.0,61.5
3904,1.0,2.0,1.0,4.0,62.1
3905,1.0,4.0,6.0,3.0,62.2
3906,1.0,2.0,3.0,0.0,62.9
3907,1.0,4.0,4.0,2.0,61.4
3908,1.0,2.0,5.0,2.0,60.6
3909,1.0,3.0,3.0,1.0,63.0
3910,1.0,4.0,6.0,0.0,61.2
3911,1.0,4.0,3.0,3.0,62.1
3912,1.0,3.0,3.0,1.0,62.8
3913,1.0,2.0,5.0,1.0,61.3
3914,1.0,4.0,5.0,3.0,60.9
3915,1.0,4.0,3.0,2.0,61.3
3916,1.0,4.0,3.0,0.0,62.6
3917,1.0,3.0,3.0,2.0,60.2
3918,1.0,3.0,2.0,6.0,61.2
3919,1.0,3.0,1.0,3.0,61.8
3920,1.0,4.0,6.0,0.0,61.9
3921,1.0,2.0,1.0,2.0,63.5
3922,1.0,2.0,2.0,1.0,59.9
3923,1.0,4.0,5.0,4.0,62.0
3924,1.0,4.0,3.0,1.0,61.5
3925,1.0,4.0,2.0,1.0,60.8
3926,2.0,1.0,0.0,3.0,64.0
3927,1.0,2.0,3.0,0.0,62.2
3928,1.0,4.0,4.0,6.0,62.4
3929,1.0,3.0,1.0,4.0,62.1
3930,1.0,3.0,1.0,6.0,61.7
3931,1.0,3.0,1.0,6.0,61.8
3932,1.0,2.0,2.0,6.0,62.9
3933,1.0,4.0,6.0,2.0,61.9
3934,1.0,4.0,5.0,2.0,62.0
3935,1.0,2.0,2.0,4.0,63.3
3936,1.0,1.0,4.0,4.0,59.1
3937,1.0,4.0,1.0,3.0,62.4
3938,1.0,4.0,2.0,2.0,61.7
3939,1.0,0.0,4.0,4.0,65.9
3940,1.0,4.0,1.0,4.0,61.6
3941,1.0,3.0,4.0,0.0,61.0
3942,1.0,2.0,2.0,0.0,62.9
3943,1.0,4.0,6.0,3.0,62.2
3944,1.0,4.0,2.0,0.0,60.8
3945,1.0,4.0,2.0,0.0,61.8
3946,1.0,4.0,2.0,0.0,61.4
3947,1.0,3.0,3.0,2.0,62.1
3948,1.0,2.0,1.0,5.0,61.5
3949,1.0,4.0,2.0,1.0,62.8
3950,1.0,3.0,6.0,2.0,61.6
3951,1.0,4.0,5.0,3.0,61.5
3952,1.0,4.0,3.0,1.0,61.0
3953,1.0,4.0,3.0,1.0,61.3
3954,1.0,4.0,3.0,1.0,60.8
3955,2.0,0.0,0.0,4.0,64.9
3956,1.0,4.0,0.0,5.0,61.9
3957,1.0,1.0,2.0,0.0,61.9
3958,1.0,1.0,2.0,3.0,63.1
3959,1.0,3.0,2.0,1.0,58.4
3960,1.0,2.0,1.0,3.0,63.1
3961,1.0,3.0,1.0,4.0,62.0
3962,1.0,2.0,4.0,3.0,63.1
3963,1.0,3.0,1.0,2.0,61.8
3964,1.0,3.0,1.0,2.0,62.2
3965,1.0,3.0,1.0,2.0,61.5
3966,1.0,4.0,0.0,2.0,61.1
3967,1.0,2.0,0.0,1.0,60.2
3968,1.0,3.0,2.0,1.0,59.0
3969,1.0,2.0,2.0,1.0,63.5
3970,1.0,0.0,2.0,1.0,65.5
3971,1.0,1.0,7.0,0.0,58.0
3972,1.0,4.0,4.0,0.0,61.1
3973,1.0,1.0,2.0,1.0,63.8
3974,1.0,2.0,0.0,3.0,61.2
3975,1.0,2.0,2.0,1.0,62.9
3976,1.0,4.0,4.0,1.0,61.9
3977,1.0,2.0,5.0,1.0,63.4
3978,1.0,3.0,1.0,0.0,58.3
3979,1.0,3.0,2.0,4.0,62.2
3980,1.0,0.0,2.0,4.0,65.5
3982,1.0,1.0,1.0,3.0,60.8
3983,1.0,3.0,1.0,5.0,61.6
3984,1.0,1.0,2.0,3.0,63.9
3985,1.0,2.0,2.0,3.0,63.2
3986,1.0,3.0,3.0,6.0,61.6
3987,1.0,3.0,4.0,2.0,62.1
3988,1.0,4.0,3.0,2.0,61.9
3989,1.0,3.0,4.0,3.0,62.5
3990,1.0,4.0,2.0,4.0,61.9
3991,1.0,2.0,1.0,5.0,58.4
3992,1.0,4.0,3.0,2.0,61.5
3993,1.0,4.0,3.0,2.0,61.8
3994,1.0,4.0,3.0,2.0,61.6
3995,1.0,4.0,4.0,1.0,62.0
3996,1.0,4.0,1.0,4.0,62.0
3997,1.0,2.0,3.0,1.0,63.4
3998,1.0,4.0,6.0,4.0,61.5
3999,1.0,4.0,2.0,0.0,61.8
4000,1.0,4.0,7.0,0.0,61.5
4001,1.0,2.0,1.0,2.0,62.4
4002,1.0,4.0,3.0,1.0,60.2
4003,1.0,4.0,4.0,0.0,60.9
4004,1.0,2.0,3.0,5.0,63.3
4005,1.0,2.0,1.0,2.0,60.3
4006,1.0,2.0,1.0,2.0,61.1
4007,1.0,2.0,1.0,2.0,61.4
4008,1.0,2.0,1.0,2.0,61.6
4009,1.0,1.0,1.0,2.0,63.1
4010,1.0,2.0,1.0,2.0,62.4
4011,1.0,2.0,1.0,2.0,62.3
4012,1.0,1.0,1.0,2.0,63.1
4013,1.0,2.0,2.0,2.0,62.9
4014,1.0,3.0,0.0,1.0,60.4
4015,1.0,4.0,0.0,1.0,61.8
4016,1.0,1.0,1.0,1.0,63.1
4017,1.0,1.0,2.0,4.0,63.8
4018,1.0,4.0,1.0,5.0,62.9
4019,1.0,4.0,1.0,3.0,62.5
4020,1.0,4.0,1.0,3.0,61.2
4021,1.0,4.0,2.0,3.0,60.9
4022,1.0,4.0,4.0,0.0,61.6
4023,1.0,1.0,2.0,3.0,56.6
4024,1.0,4.0,5.0,2.0,61.7
4025,1.0,4.0,6.0,4.0,60.3
4026,1.0,1.0,4.0,0.0,59.2
4027,1.0,3.0,2.0,6.0,59.5
4028,1.0,4.0,5.0,3.0,61.3
4029,1.0,4.0,4.0,3.0,61.7
4030,1.0,2.0,1.0,1.0,63.2
4031,1.0,4.0,2.0,1.0,60.5
4032,1.0,2.0,1.0,1.0,58.7
4033,1.0,3.0,2.0,2.0,62.4
4034,1.0,4.0,1.0,3.0,60.3
4035,1.0,2.0,3.0,3.0,62.1
4036,1.0,4.0,3.0,0.0,61.4
4037,1.0,1.0,1.0,4.0,63.9
4038,1.0,3.0,2.0,6.0,61.9
4039,1.0,1.0,1.0,5.0,63.9
4040,1.0,3.0,0.0,1.0,61.1
4041,1.0,4.0,1.0,6.0,62.1
4042,1.0,3.0,3.0,1.0,62.4
4043,1.0,4.0,4.0,6.0,60.6
4044,1.0,4.0,1.0,4.0,62.0
4045,1.0,3.0,2.0,5.0,60.7
4046,1.0,4.0,4.0,0.0,62.8
4047,1.0,0.0,1.0,3.0,65.7
4048,1.0,4.0,1.0,5.0,59.8
4049,1.0,0.0,1.0,5.0,65.2
4050,0.0,2.0,2.0,1.0,59.9
4051,0.0,4.0,3.0,4.0,61.2
4052,0.0,4.0,3.0,4.0,61.7
4053,0.0,4.0,3.0,4.0,61.2
4054,0.0,4.0,4.0,5.0,61.7
4055,0.0,4.0,4.0,5.0,62.1
4056,0.0,4.0,2.0,3.0,61.5
4057,0.0,4.0,2.0,3.0,61.1
4058,0.0,4.0,2.0,3.0,61.4
4059,0.0,4.0,2.0,3.0,62.6
4060,0.0,1.0,1.0,0.0,64.1
4061,0.0,2.0,1.0,1.0,63.1
4062,0.0,3.0,2.0,0.0,62.0
4063,0.0,1.0,2.0,0.0,63.5
